IdImovel; TipoUnidade; TipoPropriedade; Pais; Cidade; Estado; Rua; Local; Bairro; TipoUso; AreaTotal; AreaUtil; TipoNegocio; Valor; Vagas; Suites; Banheiros; Quartos; ValorCondominio
2493867192; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Avenida Nossa Senhora de Fátima; BR>Sao Paulo>NULL>Cotia>Barrios>Vila Monte Serrat; Vila Monte Serrat; RESIDENTIAL; 0; 60; Comprar; 169900; 1; 0; 1; 2; 0
2493251578; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Avenida Vasco Massafeli; BR>Sao Paulo>NULL>Cotia>Barrios>Jardim Maria Tereza; Jardim Maria Tereza; RESIDENTIAL; 0; 65; Comprar; 0; 1; 0; 2; 2; 0
2492999780; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Rua Azul; BR>Sao Paulo>NULL>Cotia>Barrios>Quinta dos Angicos; Quinta dos Angicos; RESIDENTIAL; 0; 60; Comprar; 0; 1; 0; 1; 2; 0
2479941981; APARTMENT; UNIT; BR; São Paulo; SP; Rua Fortunato Ferraz; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Anastacio; Vila Anastácio; RESIDENTIAL; 79; 79; Comprar; 665900; 2; 1; 0; 3; 0
2482914986; APARTMENT; UNIT; BR; São Paulo; SP; Rua Nova Jerusalém; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Tatuape; Tatuapé; RESIDENTIAL; 0; 73; Comprar; 570000; 2; 1; 2; 3; 550
2278745485; APARTMENT; UNIT; BR; São Paulo; SP; Rua Borges de Barros; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Sumare; Sumaré; RESIDENTIAL; 82; 65; Comprar; 680000; 1; 0; 1; 2; 512
2438628221; APARTMENT; UNIT; BR; São Paulo; SP; Rua Octávio Teixeira Mendes Sobrinho; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Santa Catarina; Vila Santa Catarina; RESIDENTIAL; 0; 55; Comprar; 330000; 2; 0; 1; 2; 578
2442768178; APARTMENT; UNIT; BR; São Paulo; SP; Rua Raul Pompéia; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>POMPEIA; Pompeia; RESIDENTIAL; 0; 84; Comprar; 720000; 2; 1; 2; 3; 1000
2441705486; APARTMENT; UNIT; BR; São Paulo; SP; Rua Monte Caseros; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Gomes; Vila Gomes; RESIDENTIAL; 95; 92; Comprar; 799000; 2; 1; 3; 3; 720
2434758366; APARTMENT; UNIT; BR; São Paulo; SP; Rua Niderau Félix Machado; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Sao Pedro; Vila Sao Pedro; RESIDENTIAL; 0; 64; Comprar; 296000; 1; 0; 1; 2; 640
2427727404; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Ipiranga; Ipiranga; RESIDENTIAL; 84; 84; Comprar; 500000; 2; 1; 2; 3; 630
2457298375; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Escola Politécnica; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Parque dos Principes; Parque dos Príncipes; RESIDENTIAL; 0; 151; Comprar; 1050000; 2; 3; 4; 3; 1000
2444760909; APARTMENT; UNIT; BR; São Paulo; SP; Rua Bernardo dos Santos; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 134; 104; Comprar; 566000; 2; 2; 3; 3; 650
2442628880; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 270; 65; Comprar; 340000; 1; 2; 2; 2; 1
2453793592; APARTMENT; UNIT; BR; São Paulo; SP; Avenida General Mac Arthur; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Lageado; Vila Lageado; RESIDENTIAL; 60; 53; Comprar; 425000; 1; 0; 1; 2; 368
2442628774; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 270; 65; Comprar; 340000; 1; 2; 2; 2; 1
2431824290; HOME; UNIT; BR; São Paulo; SP; Rua Dom José Maurício; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Carandiru; Carandiru; RESIDENTIAL; 0; 126; Comprar; 390000; 1; 0; 3; 4; 0
2427459166; APARTMENT; UNIT; BR; São Paulo; SP; Rua Pintassilgo; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Moema; Moema; RESIDENTIAL; 175; 175; Comprar; 2350000; 2; 3; 5; 3; 1500
2429929020; APARTMENT; UNIT; BR; São Paulo; SP; Avenida São João; BR>Sao Paulo>NULL>Sao Paulo>Centro>Centro; Centro; RESIDENTIAL; 51; 45; Comprar; 225000; 0; 0; 1; 1; 196
2442628277; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 270; 65; Comprar; 340000; 1; 2; 2; 2; 1
2495338073; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Campanela; Vila Campanela; RESIDENTIAL; 100; 100; Comprar; 290000; 1; 1; 3; 3; 0
2431407890; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Mofarrej; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Leopoldina; Vila Leopoldina; RESIDENTIAL; 140; 140; Comprar; 1140000; 3; 1; 2; 2; 790
2168205632; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 448; 115; Comprar; 350000; 2; 2; 3; 2; 100
2277445487; HOME; UNIT; BR; São Paulo; SP; Rua Sargento Capistrano; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Belem; Belém; RESIDENTIAL; 260; 260; Comprar; 745000; 2; 2; 4; 3; 0
2494489332; CONDOMINIUM; CONDOMINIUM; BR; Cotia; SP; Rua Azul; BR>Sao Paulo>NULL>Cotia>Barrios>Quinta dos Angicos; Quinta dos Angicos; RESIDENTIAL; 0; 64; Comprar; 0; 1; 0; 1; 2; 0
2493550882; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Estrada Velha do Lageado; BR>Sao Paulo>NULL>Cotia>Barrios>Lageado; Lageado; RESIDENTIAL; 0; 48; Comprar; 0; 1; 0; 1; 2; 0
2488573404; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Rua Nelson Raineri; BR>Sao Paulo>NULL>Cotia>Barrios>Recanto Vista Alegre; Recanto Vista Alegre; RESIDENTIAL; 0; 43; Comprar; 0; 1; 0; 1; 2; 0
2494549800; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Júlio Buono; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Tucuruvi; Tucuruvi; RESIDENTIAL; 3170; 96; Comprar; 530000; 2; 1; 2; 3; 663
2455031683; APARTMENT; UNIT; BR; São Paulo; SP; Rua Bueno Brandão; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Nova Conceicao; Vila Nova Conceição; RESIDENTIAL; 163; 163; Comprar/Alugar; 13500; 3; 2; 5; 3; 3000
2495065274; APARTMENT; UNIT; BR; São Paulo; SP; Rua Ministro Jesuíno Cardoso; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Nova Conceicao; Vila Nova Conceição; RESIDENTIAL; 180; 180; Comprar; 3200000; 4; 2; 5; 3; 2800
2449204074; APARTMENT; UNIT; BR; São Paulo; SP; Rua Antônio Guganis; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Jardim Sao Paulo; Jardim São Paulo; RESIDENTIAL; 1000; 100; Comprar; 950000; 3; 2; 3; 3; 600
2461301776; TWO_STORY_HOUSE; UNIT; BR; São Paulo; SP; Rua Laura Alberniz; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Jardim Sao Bento Novo; Jardim São Bento Novo; RESIDENTIAL; 250; 200; Comprar; 315000; 3; 1; 3; 3; 0
2460663017; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 400; 65; Comprar; 360000; 2; 2; 3; 2; 0
2446927178; APARTMENT; UNIT; BR; São Paulo; SP; Rua Eurico Sodré; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Medeiros; Vila Medeiros; RESIDENTIAL; 0; 70; Comprar; 336000; 1; 0; 2; 2; 512
2429561899; APARTMENT; UNIT; BR; São Paulo; SP; Rua São José; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Alto Da Boa Vista; Alto Da Boa Vista; RESIDENTIAL; 0; 71; Comprar; 641000; 1; 1; 2; 2; 550
2445091107; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor José de Andrade Figueira; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Suzana; Vila Suzana; RESIDENTIAL; 70; 70; Comprar; 480000; 2; 1; 2; 2; 690
2495593977; APARTMENT; UNIT; BR; São Paulo; SP; Estrada Carlos Queiroz Telles; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Panamby; Panamby; RESIDENTIAL; 0; 226; Comprar; 1300000; 4; 4; 5; 4; 2000
2429411538; HOME; UNIT; BR; São Paulo; SP; Rua Mario de Resende; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Jacana; Jaçanã; RESIDENTIAL; 250; 150; Comprar; 790000; 4; 3; 5; 3; 0
2457126323; HOME; UNIT; BR; São Paulo; SP; Rua Caiacanga; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Mirandopolis; Mirandópolis; RESIDENTIAL; 0; 200; Comprar; 1186000; 3; 3; 4; 3; 0
2494808684; APARTMENT; UNIT; BR; São Paulo; SP; Rua Padre Mariano Ronchi; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Pereira Cerca; Vila Pereira Cerca; RESIDENTIAL; 100; 46; Comprar; 217000; 1; 0; 1; 2; 0
2495595092; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Carmosina; Vila Carmosina; RESIDENTIAL; 93; 93; Comprar; 382000; 2; 2; 3; 2; 150
2494824733; APARTMENT; UNIT; BR; São Paulo; SP; Rua José de Ibarra; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Parque Mandaqui; Parque Mandaqui; RESIDENTIAL; 65; 65; Comprar; 286400; 1; 1; 2; 2; 500
2460662069; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 400; 65; Comprar; 360000; 2; 2; 3; 2; 0
2444730087; APARTMENT; UNIT; BR; São Paulo; SP; Rua Isabel Schmidt; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Santo Amaro; Santo Amaro; RESIDENTIAL; 0; 48; Comprar; 229000; 1; 0; 1; 2; 450
2493549426; APARTMENT; UNIT; BR; São Paulo; SP; Avenida São Paulo Paraná; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Pirajussara; Vila Pirajussara; RESIDENTIAL; 77; 77; Comprar; 346000; 0; 1; 2; 3; 300
2445102977; APARTMENT; UNIT; BR; São Paulo; SP; Rua Coronel Camisão; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Gomes; Vila Gomes; RESIDENTIAL; 83; 68; Comprar; 399000; 2; 0; 2; 3; 700
2493928452; HOME; UNIT; BR; São Paulo; SP; Rua George Guynemer; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Parque Edu Chaves; Parque Edu Chaves; RESIDENTIAL; 250; 190; Comprar; 430000; 2; 1; 2; 3; 0
2443219678; APARTMENT; UNIT; BR; São Paulo; SP; Rua Clímaco Barbosa; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Cambuci; Cambuci; RESIDENTIAL; 0; 80; Comprar; 300000; 0; 0; 1; 2; 160
2493998713; CONDOMINIUM; CONDOMINIUM; BR; Cotia; SP; Rua da Mata; BR>Sao Paulo>NULL>Cotia>Barrios>Parque Monjolo; Parque Monjolo; RESIDENTIAL; 0; 70; Comprar; 0; 3; 1; 2; 3; 0
2485784804; CONDOMINIUM; CONDOMINIUM; BR; Cotia; SP; Rua Surucuá; BR>Sao Paulo>NULL>Cotia>Barrios>Quinta dos Angicos; Quinta dos Angicos; RESIDENTIAL; 0; 57; Comprar; 0; 2; 0; 1; 2; 0
2493550847; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Rua dos Sonetos; BR>Sao Paulo>NULL>Cotia>Barrios>Jardim Nova Vida; Jardim Nova Vida; RESIDENTIAL; 62; 62; Comprar; 0; 1; 0; 1; 2; 0
2477801586; FLAT; UNIT; BR; São Paulo; SP; Rua Quintana; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Brooklin; Brooklin; RESIDENTIAL; 29; 29; Comprar; 200000; 1; 1; 1; 1; 0
2484289307; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Morumbi; Morumbi; RESIDENTIAL; 2000; 1200; Comprar; 18000000; 10; 5; 6; 5; 0
2489937377; APARTMENT; UNIT; BR; São Paulo; SP; Rua dos Pinheiros; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Pinheiros; Pinheiros; RESIDENTIAL; 66; 65; Comprar; 810000; 1; 1; 2; 2; 650
2494150899; HOME; UNIT; BR; São Paulo; SP; Avenida Piassanguaba; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Planalto Paulista; Planalto Paulista; RESIDENTIAL; 373; 260; Comprar; 1100000; 3; 3; 5; 3; 0
2494641664; APARTMENT; UNIT; BR; São Paulo; SP; Rua Cipriano Barata; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Ipiranga; Ipiranga; RESIDENTIAL; 48; 48; Comprar; 360000; 1; 0; 1; 2; 500
2486584508; CONDOMINIUM; UNIT; BR; São Paulo; SP; Rua Renzo Baldini; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Parada XV de Novembro; Parada XV de Novembro; RESIDENTIAL; 110; 110; Comprar; 255000; 2; 2; 2; 2; 0
2493231658; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Raimundo Pereira de Magalhães; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Pirituba; Pirituba; RESIDENTIAL; 55; 55; Alugar/Comprar; 1200; 1; 0; 1; 2; 535
2443656800; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 110; 110; Comprar; 484900; 2; 0; 2; 2; 0
2487371303; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Alberto Ramos; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Prudente; Vila Prudente; RESIDENTIAL; 62; 62; Comprar; 350000; 1; 1; 2; 3; 490
2495605237; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Doutor Eduardo Cotching; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Formosa; Vila Formosa; RESIDENTIAL; 56; 56; Comprar; 285000; 1; 0; 1; 2; 350
2493932079; APARTMENT; UNIT; BR; São Paulo; SP; Rua Soldado Teodoro Francisco Ribeiro; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Parque Novo Mundo; Parque Novo Mundo; RESIDENTIAL; 49; 49; Comprar; 285000; 1; 0; 1; 2; 370
2443988293; APARTMENT; UNIT; BR; São Paulo; SP; Praça Isai Leirner; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 99; 74; Comprar; 360000; 1; 1; 2; 3; 0
2489529516; CONDOMINIUM; UNIT; BR; São Paulo; SP; Rua Furriel; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Nova Curuca; Vila Nova Curuca; RESIDENTIAL; 90; 90; Comprar; 309000; 2; 1; 2; 3; 0
2489528636; HOME; UNIT; BR; São Paulo; SP; Rua Benedito Passos; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Matilde; Vila Matilde; RESIDENTIAL; 240; 240; Comprar; 699000; 4; 3; 4; 3; 0
2460662037; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 400; 65; Comprar; 360000; 2; 2; 3; 2; 0
2452095947; HOME; UNIT; BR; São Paulo; SP; Rua Jorge Valim; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Ester Zona Norte; Vila Ester Zona Norte; RESIDENTIAL; 173; 120; Comprar; 550000; 2; 3; 4; 3; 0
2494577101; APARTMENT; UNIT; BR; São Paulo; SP; Rua Rodolfo Belz; BR>Sao Paulo>NULL>Sao Paulo; ; RESIDENTIAL; 0; 87; Comprar; 599000; 2; 1; 3; 3; 650
2494643542; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Otacílio Tomanik; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Polopoli; Vila Polopoli; RESIDENTIAL; 74; 61; Comprar; 270000; 1; 0; 1; 2; 480
2484217343; HOME; UNIT; BR; São Paulo; SP; Rua José Coelho de Freitas; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Imirim; Imirim; RESIDENTIAL; 120; 100; Comprar; 425000; 1; 0; 2; 2; 0
2463356303; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Vila Ema; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Prudente; Vila Prudente; RESIDENTIAL; 70; 60; Comprar; 405000; 1; 1; 2; 2; 530
2466592191; APARTMENT; UNIT; BR; São Paulo; SP; Rua Vicente Oropallo; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Cidade Sao Francisco; Cidade São Francisco; RESIDENTIAL; 72; 72; Comprar; 550000; 2; 1; 2; 3; 650
1538975531; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Rua Américo Floriano de Toledo; BR>Sao Paulo>NULL>Cotia>Barrios>Jardim Caiapia; Jardim Caiapia; RESIDENTIAL; 39; 39; Comprar; 159900; 0; 0; 1; 2; 0
2478282569; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Rua Nicolau Espinosa Linhares; BR>Sao Paulo>NULL>Cotia>Barrios>Centro; Centro; RESIDENTIAL; 48; 48; Comprar; 190000; 1; 0; 1; 2; 0
2494482507; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Estrada da União; BR>Sao Paulo>NULL>Cotia>Barrios>Haras Santa Barbara; Haras Santa Bárbara; RESIDENTIAL; 0; 38; Comprar; 0; 0; 0; 1; 1; 0
2473888091; APARTMENT; UNIT; BR; São Paulo; SP; Rua Arizona; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Brooklin; Brooklin; RESIDENTIAL; 0; 230; Comprar; 2850000; 3; 4; 5; 4; 2000
2488651506; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Nova Conceicao; Vila Nova Conceição; RESIDENTIAL; 273; 163; Comprar; 3280000; 3; 2; 4; 3; 1870
2490671882; APARTMENT; UNIT; BR; São Paulo; SP; Rua Camillo Nader; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Real Parque; Real Parque; RESIDENTIAL; 158; 158; Comprar; 1150000; 3; 3; 3; 4; 2000
2451685497; TWO_STORY_HOUSE; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Parque Savoy City; Parque Savoy City; RESIDENTIAL; 250; 70; Comprar; 285000; 2; 0; 1; 2; 0
2443787638; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 250; 110; Comprar; 535000; 2; 0; 2; 3; 0
2486814013; APARTMENT; UNIT; BR; São Paulo; SP; Praça General Araripe de Faria; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 0; 60; Comprar; 460000; 1; 1; 2; 2; 650
2434223238; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Raimundo Pereira de Magalhães; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Pirituba; Pirituba; RESIDENTIAL; 62; 62; Comprar; 360000; 1; 1; 2; 3; 450
2480222512; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Eliane; Jardim Eliane; RESIDENTIAL; 130; 130; Comprar; 350000; 2; 1; 3; 3; 0
2490542512; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Campo Grande; Campo Grande; RESIDENTIAL; 111; 76; Comprar; 485000; 2; 1; 3; 3; 100
2488829931; APARTMENT; UNIT; BR; São Paulo; SP; Rua Heitor de Gusmão Uchoa; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 129; 72; Comprar; 430000; 1; 1; 2; 3; 780
2494605609; HOME; UNIT; BR; São Paulo; SP; Rua Henrique Medem; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Parque Edu Chaves; Parque Edu Chaves; RESIDENTIAL; 110; 110; Comprar; 360000; 2; 0; 1; 2; 0
2492991330; APARTMENT; UNIT; BR; São Paulo; SP; Rua Ernest Renam; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Morumbi; Morumbi; RESIDENTIAL; 63; 63; Comprar; 250000; 1; 1; 3; 2; 450
2427767863; APARTMENT; UNIT; BR; São Paulo; SP; Alameda Barros; BR>Sao Paulo>NULL>Sao Paulo>Centro>Santa Cecilia; Santa Cecília; RESIDENTIAL; 220; 156; Comprar; 1850000; 3; 3; 4; 3; 1700
2495002447; APARTMENT; UNIT; BR; São Paulo; SP; Rua Benjamin Capusso; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Curuca; Vila Curuçá; RESIDENTIAL; 74; 74; Comprar; 250000; 2; 1; 1; 2; 539
2442631375; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Gustavo; Vila Gustavo; RESIDENTIAL; 55; 55; Comprar; 330000; 1; 1; 2; 2; 470
2489309095; TWO_STORY_HOUSE; UNIT; BR; São Paulo; SP; Rua Carlos Chambelland; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 193; 83; Comprar; 370000; 1; 0; 2; 2; 0
2429908029; APARTMENT; UNIT; BR; São Paulo; SP; Rua São José; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Alto Da Boa Vista; Alto Da Boa Vista; RESIDENTIAL; 0; 108; Comprar; 981000; 2; 3; 4; 3; 690
2482484673; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Vila Ema; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Ema; Vila Ema; RESIDENTIAL; 0; 85; Comprar; 680000; 2; 1; 2; 3; 550
2445217073; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Daniel Malettini; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Agua Fria; Água Fria; RESIDENTIAL; 1000; 68; Comprar; 380000; 2; 1; 2; 3; 750
2453167086; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Agua Branca; Água Branca; RESIDENTIAL; 2600; 60; Comprar; 635000; 1; 1; 2; 2; 742
2462601286; APARTMENT; UNIT; BR; São Paulo; SP; Praça Isai Leirner; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 137; 82; Comprar; 447000; 1; 1; 3; 3; 800
2492994176; CONDOMINIUM; CONDOMINIUM; BR; Cotia; SP; Estrada Leme; BR>Sao Paulo>NULL>Cotia>Barrios>Parque Rincao; Parque Rincao; RESIDENTIAL; 0; 55; Comprar; 0; 2; 0; 1; 2; 0
2494595777; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Estrada Padre Inácio; BR>Sao Paulo>NULL>Cotia>Barrios>Centreville; Centreville; RESIDENTIAL; 45; 36; Comprar; 0; 1; 0; 1; 1; 0
2491235389; APARTMENT; CONDOMINIUM; BR; Cotia; SP; Estrada Fernando Nobre; BR>Sao Paulo>NULL>Cotia>Barrios>Parque Rincao; Parque Rincao; RESIDENTIAL; 0; 103; Comprar; 0; 2; 3; 3; 3; 0
2492100861; APARTMENT; UNIT; BR; São Paulo; SP; Rua Mandaguaí; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Re; Vila Ré; RESIDENTIAL; 30; 30; Alugar/Comprar; 1200; 0; 0; 1; 1; 0
2495390780; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Santana; Santana; RESIDENTIAL; 177; 90; Comprar; 589824; 2; 1; 2; 2; 730
2495553973; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Interlagos; Interlagos; RESIDENTIAL; 60; 60; Comprar; 490000; 1; 0; 1; 2; 500
2436178897; HOME; UNIT; BR; São Paulo; SP; Rua Rio Tapacurá; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Nordeste; Jardim Nordeste; RESIDENTIAL; 200; 200; Comprar; 690000; 2; 1; 4; 3; 0
2250035559; HOME; UNIT; BR; São Paulo; SP; Avenida Monsenhor Antônio de Castro; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Formosa; Vila Formosa; RESIDENTIAL; 153; 153; Comprar; 800000; 3; 1; 2; 3; 0
2464159130; APARTMENT; UNIT; BR; São Paulo; SP; Rua Eugene Carriere; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 63; 63; Comprar; 395000; 1; 1; 2; 3; 605
2445037176; APARTMENT; UNIT; BR; São Paulo; SP; Rua Alexandre Dumas; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Chacara Santo Antonio; Chácara Santo Antônio; RESIDENTIAL; 180; 143; Comprar; 1750000; 3; 3; 5; 3; 1030
2452832890; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Nove de Julho; Jardim Nove de Julho; RESIDENTIAL; 68; 68; Comprar; 290000; 1; 1; 1; 3; 370
2494580286; APARTMENT; UNIT; BR; São Paulo; SP; Rua Salvador Pedroso; BR>Sao Paulo>NULL>Sao Paulo; ; RESIDENTIAL; 60; 60; Comprar; 385000; 1; 0; 1; 2; 400
2483323431; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Carmosina; Vila Carmosina; RESIDENTIAL; 120; 120; Comprar; 339000; 2; 2; 3; 2; 0
2489528037; HOME; UNIT; BR; São Paulo; SP; Rua Dona Escolástica Melchert da Fonseca; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Matilde; Vila Matilde; RESIDENTIAL; 120; 120; Comprar; 469000; 2; 2; 3; 2; 105
